1637	緬	明	仙A開	獮A	彌兖
1638	褊	幫	仙A開	獮A	方緬
1639	臇	精	仙合	獮	子兖
1640	雋	從	仙合	獮	徂兖
1641	辡	幫	仙B開	獮B	方免
1642	兖	以	仙合	獮	以轉
1643	臠	來	仙合	獮	力兖
1644	轉	知	仙合	獮	陟兖
1645	卷	見	仙B合	獮B	居轉
1646	圈	羣	仙B合	獮B	渠篆
1647	輭	日	仙合	獮	而兖
1648	舛	昌	仙合	獮	昌兖
1649	膞	常	仙合	獮	市兖
1650	篆	澄	仙合	獮	持兖
1651	剸	章	仙合	獮	旨兖
1652	選	心	仙合	獮	思兖
1653	撰	崇	仙合	獮	士免
1654	蜎	羣	仙A合	獮A	狂兖
1655	蠉	曉	仙A合	獮A	香兖
1656	楩	並	仙A開	獮A	符善
1657	免	明	仙B開	獮B	亡辨
1658	搌	徹	仙開	獮	丑善
1659	鴘	滂	仙B開	獮B	披免
1660	㒄	書	仙開	獮	式善
1661	㫃	影	仙B開	獮B	於蹇
1662	邅	澄	仙開	獮	除善
1663	棧	崇	仙開	獮	士免
1664	篠	心	蕭	篠	先鳥
1665	皎	見	蕭	篠	古了
1666	鳥	端	蕭	篠	都了
1667	了	來	蕭	篠	盧鳥
1668	朓	透	蕭	篠	土了
1669	䥵	曉	蕭	篠	馨皛
1670	杳	影	蕭	篠	烏皎
1671	嬲	泥	蕭	篠	奴鳥
1672	皛	匣	蕭	篠	胡了
1673	窕	定	蕭	篠	徒了
1674	磽	溪	蕭	篠	苦皎
1675	湫	精	蕭	篠	子了
1676	小	心	宵	小	私兆
1677	肇	澄	宵	小	治小
1678	沼	章	宵	小	之少
1679	夭	影	宵B	小B	於兆
1680	巐	徹	宵	小	丑小
1681	少	書	宵	小	書沼
1682	擾	日	宵	小	而沼
1683	摽	並	宵A	小A	符少
1684	𪍑	昌	宵	小	尺沼
1685	縹	滂	宵A	小A	敷沼
1686	眇	明	宵A	小A	亡沼
1687	紹	常	宵	小	市沼
1688	矯	見	宵B	小B	居夭
1689	表	幫	宵B	小B	陂嬌
1690	褾	幫	宵A	小A	方小
1691	藨	並	宵B	小B	平表
1692	鷕	以	宵	小	以沼
1693	悄	清	宵	小	親小
1694	𠞰	精	宵	小	子小
1695	𨲭	羣	宵B	小B	巨夭
1696	繚	來	宵	小	力小
1697	麃	滂	宵B	小B	滂表
1698	闄	影	宵A	小A	於小
1699	巧	溪	肴	巧	苦絞
1700	澩	匣	肴	巧	下巧
1701	飽	幫	肴	巧	博巧
1702	㺒	孃	肴	巧	奴巧
1703	卯	明	肴	巧	莫飽
1704	絞	見	肴	巧	古巧
1705	爪	莊	肴	巧	側絞
1706	拗	影	肴	巧	於絞
1707	鮑	並	肴	巧	薄巧
1708	齩	疑	肴	巧	五巧
1709	䰫	崇	肴	巧	士絞
1710	煼	初	肴	巧	初爪
1711	䝤	知	肴	巧	張絞
1712	𢾐	生	肴	巧	山巧
1713	晧	匣	豪	晧	胡老
1714	抱	並	豪	晧	薄浩
1715	老	來	豪	晧	盧晧
1716	討	透	豪	晧	他浩
1717	道	定	豪	晧	徒晧
1718	堖	泥	豪	晧	奴晧
1719	㛮	心	豪	晧	蘇老
1720	倒	端	豪	晧	都晧
1721	草	清	豪	晧	采老
1722	早	精	豪	晧	子晧
1723	皁	從	豪	晧	昨早
1724	暠	見	豪	晧	古老
1725	好	曉	豪	晧	呼晧
1726	蓩	明	豪	晧	武道
1727	寶	幫	豪	晧	博抱
1728	襖	影	豪	晧	烏晧
1729	考	溪	豪	晧	苦浩
1730	𦽀	疑	豪	晧	五老
1731	哿	見	歌	哿	古我
1732	瑳	清	歌	哿	千可
1733	嚲	端	歌	哿	丁可
1734	縒	心	歌	哿	蘇可
1735	爹	定	歌	哿	徒可
1736	我	疑	歌	哿	五可
1737	袉	透	歌	哿	吐可
1738	㰁	來	歌	哿	來可
1739	橠	泥	歌	哿	奴可
1740	荷	匣	歌	哿	胡可
1741	㰤	曉	歌	哿	虚我
1742	可	溪	歌	哿	枯我
1743	𨵌	影	歌	哿	烏可
1744	左	精	歌	哿	臧可
1745	果	見	戈一合	果	古火
1746	埵	端	戈一合	果	丁果
1747	鎖	心	戈一合	果	蘇果
1748	墮	定	戈一合	果	徒果
1749	妥	透	戈一合	果	他果
1750	麼	明	戈一合	果	亡果
1751	坐	從	戈一合	果	徂果
1752	㛂	疑	戈一合	果	五果
1753	裸	來	戈一合	果	郎果
1754	婐	影	戈一合	果	烏果
1755	㛂	泥	戈一合	果	奴果
1756	跛	幫	戈一合	果	布火
1757	叵	滂	戈一合	果	普火
1758	禍	匣	戈一合	果	胡果
1759	火	曉	戈一合	果	呼果
1760	顆	溪	戈一合	果	苦果
1761	爸	並	戈一合	果	捕可
1762	脞	清	戈一合	果	倉果
1763	硰	精	戈一合	果	作可
1764	馬	明	麻二開	馬	莫下
1765	者	章	麻三開	馬	章也
1766	野	以	麻三開	馬	羊者
1767	雅	疑	麻二開	馬	五下
1768	檟	見	麻二開	馬	古疋
1769	灑	生	麻二開	馬	砂下
1770	啞	影	麻二開	馬	烏下
1771	灺	邪	麻三開	馬	徐野
1772	下	匣	麻二開	馬	胡雅
1773	寫	心	麻三開	馬	悉姐
1774	𡎬	精	戈三合	果	𩛠瓦
1775	乜	明	麻三開	馬	彌也
1776	且	清	麻三開	馬	七也
1777	㗿	曉	麻二開	馬	許下
1778	社	常	麻三開	馬	常者
1779	跒	溪	麻二開	馬	苦下
1780	跁	並	麻二開	馬	傍下
1781	捨	書	麻三開	馬	書冶
1782	姐	精	麻三開	馬	兹野
1783	把	幫	麻二開	馬	博下
1784	踝	匣	麻二合	馬	胡瓦
1785	寡	見	麻二合	馬	古瓦
1786	瓦	疑	麻二合	馬	五寡
1787	若	日	麻三開	馬	人者
1788	鮓	莊	麻二開	馬	側下
1789	觰	知	麻二開	馬	都賈
1790	槎	崇	麻二開	馬	士下
1791	奲	昌	麻三開	馬	昌者
1792	䋾	知	麻二開	馬	竹下
1793	䋈	孃	麻二開	馬	奴下
1794	髁	溪	麻二合	馬	苦瓦
1795	䂳	初	麻二合	馬	叉瓦
1796	䊬	徹	麻二合	馬	丑寡
1797	葰	生	麻二合	馬	沙瓦
1798	奼	徹	麻二開	馬	丑下
1799	藞	來	麻二開	馬	盧下
1800	養	以	陽開	養	餘兩
1801	像	邪	陽開	養	徐兩
1802	㢡	精	陽開	養	即兩
1803	㒳	來	陽開	養	良㢡
1804	鞅	影	陽開	養	於兩
1805	勥	羣	陽開	養	其兩
1806	仰	疑	陽開	養	魚兩
1807	磢	初	陽開	養	初兩
1808	想	心	陽開	養	息兩
1809	掌	章	陽開	養	諸兩
1810	𤕤	生	陽開	養	踈兩
1811	響	曉	陽開	養	許兩
1812	敞	昌	陽開	養	昌兩
1813	繈	見	陽開	養	居兩
1814	丈	澄	陽開	養	直兩
1815	昶	徹	陽開	養	丑兩
1816	獷	見	陽合	養	居往
1817	壤	日	陽開	養	如兩
1818	賞	書	陽開	養	書兩
1819	髣	滂	陽合	養	妃兩
1820	网	明	陽合	養	文兩
1821	昉	幫	陽合	養	分网
1822	枉	影	陽合	養	紆往
1823	往	云	陽合	養	于兩
1824	怳	曉	陽合	養	許昉
1825	搶	清	陽開	養	七兩
1826	長	知	陽開	養	知丈
1827	上	常	陽開	養	時掌
1828	俇	羣	陽合	養	求往
1829	臩	見	陽合	養	俱往
1830	𩦠	並	陽合	養	毗養
1831	䫪	初	陽開	養	初丈
1832	蕩	定	唐開	蕩	徒朗
1833	顙	心	唐開	蕩	蘇朗
1834	廣	見	唐合	蕩	古晃
1835	榜	幫	唐開	蕩	北朗
1836	駔	精	唐開	蕩	子朗
1837	曩	泥	唐開	蕩	奴朗
1838	沆	匣	唐開	蕩	胡朗
1839	曭	透	唐開	蕩	他朗
1840	莽	明	唐開	蕩	模朗
1841	黨	端	唐開	蕩	多朗
1842	朗	來	唐開	蕩	盧黨
1843	坱	影	唐開	蕩	烏朗
1844	慷	溪	唐開	蕩	苦朗
1845	㳹	影	唐合	蕩	烏晃
1846	晃	匣	唐合	蕩	胡廣
1847	髈	滂	唐開	蕩	匹朗
1848	慌	曉	唐合	蕩	呼晃
1849	䴚	見	唐開	蕩	各朗
1850	䭹	疑	唐開	蕩	五朗
1851	奘	從	唐開	蕩	徂朗
1852	蒼	清	唐開	蕩	麁朗
1853	汻	曉	唐開	蕩	呼朗
1854	懬	溪	唐合	蕩	丘晃
1855	梗	見	庚二開	梗	古杏
1856	丙	幫	庚三開	梗	兵永
1857	警	見	庚三開	梗	居影
1858	影	影	庚三開	梗	於丙
1859	省	生	庚三開	梗	所景
1860	永	云	庚三合	梗	于憬
1861	𦬺	曉	庚三合	梗	許永
1862	皿	明	庚三開	梗	武永
1863	憬	見	庚三合	梗	俱永
1864	杏	匣	庚二開	梗	何梗
1865	猛	明	庚二開	梗	莫幸
1866	礦	見	庚二合	梗	古猛
1867	浜	幫	庚二開	梗	布梗
1868	盯	知	庚二開	梗	張梗
1869	瑒	澄	庚二開	梗	徒杏
1870	䁝	影	庚二合	梗	烏猛
1871	打	端	庚二開	梗	德冷
1872	冷	來	庚二開	梗	魯打
1873	卝	匣	庚二合	梗	乎䁝
1874	鮩	並	庚二開	梗	蒲猛
1875	𥉁	溪	庚二合	梗	苦礦
1876	檸	孃	庚二開	梗	拏梗
1877	耿	見	耕開	耿	古幸
1878	䁅	明	耕開	耿	武幸
1879	幸	匣	耕開	耿	胡耿
1880	𠊧	並	耕開	耿	蒲幸
1881	皏	滂	耕開	耿	普幸
1882	靜	從	清開	靜	疾郢
1883	整	章	清開	靜	之郢
1884	逞	徹	清開	靜	丑郢
1885	郢	以	清開	靜	以整
1886	痙	羣	清A開	靜A	巨郢
1887	潁	以	清合	靜	餘頃
1888	領	來	清開	靜	良郢
1889	頸	見	清A開	靜A	居郢
1890	餅	幫	清A開	靜A	必郢
1891	頃	溪	清A合	靜A	去潁
1892	井	精	清開	靜	子郢
1893	廮	影	清A開	靜A	於郢
1894	請	清	清開	靜	七靜
1895	省	心	清開	靜	息井
1896	眳	明	清A開	靜A	亡井
1897	徎	澄	清開	靜	丈井
1898	迥	匣	青合	迥	戸頂
1899	熲	見	青合	迥	古迥
1900	茗	明	青開	迥	莫迥
1901	頂	端	青開	迥	都挺
1902	挺	定	青開	迥	徒鼎
1903	珽	透	青開	迥	他鼎
1904	汫	從	青開	迥	徂醒
1905	濙	影	青合	迥	烏迥
1906	謦	溪	青開	迥	去挺
1907	𩕳	泥	青開	迥	乃挺
1908	婞	匣	青開	迥	胡頂
1909	醒	心	青開	迥	蘇挺
1910	鞞	幫	青開	迥	補鼎
1911	褧	溪	青合	迥	口迥
1912	剄	見	青開	迥	古挺
1913	頩	滂	青開	迥	匹迥
1914	巊	影	青開	迥	烟涬
1915	笭	來	青開	迥	力鼎
1916	竝	並	青開	迥	蒲迥
1917	詗	曉	青合	迥	火迥
1918	䀴	疑	青開	迥	五剄
1919	拯	章	蒸	拯	
1920	庱	徹	蒸	拯	丑拯
1921	殑	羣	蒸	拯	其拯
1922	㱡	生	蒸	拯	色庱
1923	等	端	登開	等	多肯
1924	倗	滂	登開	等	普等
1925	肯	溪	登開	等	苦等
1926	能	泥	登開	等	奴等
1927	有	云	尤	有	云久
1928	柳	來	尤	有	力久
1929	狃	孃	尤	有	女久
1930	丑	徹	尤	有	敕久
1931	肘	知	尤	有	陟柳
1932	朽	曉	尤	有	許久
1933	久	見	尤	有	舉有
1934	首	書	尤	有	書九
1935	醜	昌	尤	有	昌九
1936	湫	從	尤	有	在九
1937	婦	並	尤	有	房久
1938	缶	幫	尤	有	方久
1939	糗	溪	尤	有	去久
1940	蹂	日	尤	有	人九
1941	舅	羣	尤	有	其九
1942	紂	澄	尤	有	除柳
1943	酉	以	尤	有	與久
1944	受	常	尤	有	殖酉
1945	滫	心	尤	有	息有
1946	䬀	影	尤	有	於柳
1947	酒	精	尤	有	子酉
1948	𣸈	生	尤	有	踈有
1949	帚	章	尤	有	之九
1950	㤱	滂	尤	有	芳否
1951	掫	莊	尤	有	側九
1952	𥣙	崇	尤	有	士九
1953	𩋄	初	尤	有	初九
1954	秠	滂	尤	有	芳婦
1955	厚	匣	侯	厚	胡口
1956	母	明	侯	厚	莫厚
1957	部	並	侯	厚	蒲口
1958	斗	端	侯	厚	當口
1959	𪌘	透	侯	厚	天口
1960	苟	見	侯	厚	古厚
1961	藕	疑	侯	厚	五口
1962	㨐	幫	侯	厚	方垢
1963	㝅	泥	侯	厚	乃后
1964	叜	心	侯	厚	蘇后
1965	吼	曉	侯	厚	呼后
1966	剖	滂	侯	厚	普后
1967	歐	影	侯	厚	烏后
1968	塿	來	侯	厚	郎斗
1969	走	精	侯	厚	子苟
1970	口	溪	侯	厚	苦后
1971	䕆	定	侯	厚	徒口
1972	鯫	崇	侯	厚	仕垢
1973	趣	清	侯	厚	倉苟
1974	黝	影	幽	黝	於糾
1975	糾	見	幽	黝	居黝
1976	蟉	羣	幽	黝	渠黝
1977	寑	清	侵	寑	七稔
1978	朕	澄	侵	寑	直稔
1979	坅	溪	侵A	寑A	丘甚
1980	廩	來	侵	寑	力稔
1981	罧	心	侵	寑	斯甚
1982	踸	徹	侵	寑	丑甚
1983	䤐	精	侵	寑	子朕
1984	荏	日	侵	寑	如甚
1985	枕	章	侵	寑	章荏
1986	沈	書	侵	寑	式任
1987	葚	船	侵	寑	食荏
1988	甚	常	侵	寑	常枕
1989	瀋	昌	侵	寑	昌枕
1990	墋	初	侵	寑	初朕
1991	拰	孃	侵	寑	尼凜
1992	噤	羣	侵B	寑B	渠飲
1993	錦	見	侵B	寑B	居飲
1994	蕈	從	侵	寑	慈荏
1995	僸	疑	侵B	寑B	牛錦
1996	㾕	生	侵	寑	踈錦
1997	稟	幫	侵B	寑B	筆錦
1998	㱃	影	侵B	寑B	於錦
1999	品	滂	侵B	寑B	丕飲
2000	𩖄	溪	侵B	寑B	欽錦
2001	廞	曉	侵B	寑B	許錦
2002	戡	知	侵	寑	張甚
2003	潭	以	侵	寑	以荏
2004	𩒣	崇	侵	寑	士㾕
2005	感	見	覃	感	古禫
2006	禫	定	覃	感	徒感
2007	晻	影	覃	感	烏感
2008	腩	泥	覃	感	奴感
2009	襑	透	覃	感	他感
2010	歜	從	覃	感	徂感
2011	慘	清	覃	感	七感
2012	顉	疑	覃	感	五感
2013	昝	精	覃	感	子感
2014	糂	心	覃	感	桑感
2015	坎	溪	覃	感	苦感
2016	頷	匣	覃	感	胡感
2017	壈	來	覃	感	盧感
2018	黕	端	覃	感	都感
2019	䫲	曉	覃	感	呼唵
2020	敢	見	談	敢	古覽
2021	㶒	書	談	敢	賞敢
2022	覽	來	談	敢	盧敢
2023	𦵹	透	談	敢	吐敢
2024	膽	端	談	敢	都敢
2025	噉	定	談	敢	徒敢
2026	黲	清	談	敢	倉敢
2027	㛧	明	談	敢	謨敢
2028	䭕	精	談	敢	子敢
2029	槧	從	談	敢	才敢
2030	喊	曉	談	敢	呼覽
2031	埯	影	談	敢	烏敢
2032	𠪚	溪	談	敢	口敢
2033	琰	以	鹽	琰	以冉
2034	斂	來	鹽	琰	良冉
2035	險	曉	鹽B	琰B	虚檢
2036	貶	幫	鹽B	琰B	方斂
2037	颭	章	鹽	琰	占琰
2038	𩑳	溪	鹽B	琰B	丘檢
2039	顩	疑	鹽B	琰B	魚檢
2040	儉	羣	鹽B	琰B	巨險
2041	檢	見	鹽B	琰B	居奄
2042	黶	影	鹽A	琰A	於琰
2043	冉	日	鹽	琰	而琰
2044	陝	書	鹽	琰	失冉
2045	諂	徹	鹽	琰	丑琰
2046	奄	影	鹽B	琰B	衣儉
2047	漸	從	鹽	琰	慈染
2048	憸	清	鹽	琰	七漸
2049	𩟗	精	鹽	琰	子冉
2050	脥	溪	鹽A	琰A	謙琰
2051	剡	常	鹽	琰	時染
2052	忝	透	添	忝	他玷
2053	淰	泥	添	忝	乃玷
2054	點	端	添	忝	多忝
2055	簟	定	添	忝	徒玷
2056	嗛	溪	添	忝	苦簟
2057	稴	來	添	忝	力忝
2058	鼸	匣	添	忝	胡忝
2059	憯	清	添	忝	靑忝
2060	孂	見	添	忝	兼玷
2061	𡕢	明	添	忝	明忝
2062	儼	疑	嚴	儼	魚掩
2063	欦	溪	嚴	儼	丘广
2064	埯	影	嚴	儼	於广
2065	豏	匣	咸	豏	下斬
2066	湛	澄	咸	豏	徒減
2067	㦿	溪	咸	豏	苦減
2068	鹼	見	咸	豏	古斬
2069	瀺	崇	咸	豏	士減
2070	臉	來	咸	豏	力減
2071	斬	莊	咸	豏	側減
2072	䑎	初	咸	豏	初減
2073	闞	曉	咸	豏	火斬
2074	摻	生	咸	豏	所斬
2075	黯	影	咸	豏	乙減
2076	喊	曉	咸	豏	呼豏
2077	𦊔	孃	咸	豏	女減
2078	𠐩	徹	咸	豏	丑減
2079	檻	匣	銜	檻	胡黤
2080	䫡	溪	銜	檻	丘檻
2081	㨻	生	銜	檻	山檻
2082	黤	影	銜	檻	於檻
2083	醶	初	銜	檻	初檻
2084	㺖	曉	銜	檻	荒檻
2085	巉	崇	銜	檻	仕檻
2086	范	並	凡	梵	防錽
2087	錽	明	凡	梵	亡范
2088	𦜒	幫	凡	梵	府犯
2089	凵	溪	凡	梵	丘犯
2090	釩	滂	凡	梵	峯犯
2091	𠑆	徹	凡	梵	丑犯
2092	送	心	東一	送	蘇弄
2093	鳳	並	東三	送	馮貢
2094	貢	見	東一	送	古送
2095	弄	來	東一	送	盧貢
2096	涷	端	東一	送	多貢
2097	控	溪	東一	送	苦貢
2098	糉	精	東一	送	作弄
2099	瓮	影	東一	送	烏貢
2100	𧩪	清	東一	送	千弄
2101	洞	定	東一	送	徒弄
2102	痛	透	東一	送	他貢
2103	仲	澄	東三	送	直衆
2104	諷	幫	東三	送	方鳳
2105	焪	溪	東三	送	去仲
2106	㝱	明	東三	送	莫鳳
2107	𧽒	曉	東三	送	香仲
2108	𢄐	明	東一	送	莫弄
2109	趥	清	東三	送	千仲
2110	賵	滂	東三	送	撫鳳
2111	𣀒	從	東一	送	徂送
2112	中	知	東三	送	陟仲
2113	哄	匣	東一	送	胡貢
2114	齈	泥	東一	送	奴凍
2115	衆	章	東三	送	之仲
2116	銃	昌	東三	送	充仲
2117	㓽	崇	東三	送	仕仲
2118	烘	曉	東一	送	呼貢
2119	宋	心	冬	宋	蘇統
2120	綜	精	冬	宋	子宋
2121	統	透	冬	宋	他綜
2122	雺	明	冬	宋	莫綜
2123	䃔	匣	冬	宋	乎宋
2124	用	以	鍾	用	余頌
2125	頌	邪	鍾	用	似用
2126	俸	並	鍾	用	扶用
2127	共	羣	鍾	用	渠用
2128	葑	幫	鍾	用	方用
2129	供	見	鍾	用	居用
2130	雍	影	鍾	用	於用
2131	湩	知	鍾	用	竹用
2132	縱	精	鍾	用	子用
2133	蹱	徹	鍾	用	丑用
2134	䩸	日	鍾	用	而用
2135	種	章	鍾	用	之用
2136	重	澄	鍾	用	柱用
2137	贚	來	鍾	用	良用
2138	恐	溪	鍾	用	區用
2139	從	從	鍾	用	疾用
2140	𢫨	孃	鍾	用	穠用
2141	絳	見	江	絳	古巷
2142	巷	匣	江	絳	胡絳
2143	戇	知	江	絳	陟降
2144	䡴	澄	江	絳	直絳
2145	𥈄	徹	江	絳	丑絳
2146	漴	崇	江	絳	士絳
2147	肨	滂	江	絳	匹絳
2148	䎫	初	江	絳	楚絳
2149	淙	生	江	絳	色絳
2150	寘	章	支開	寘	支義
2151	避	並	支A開	寘A	毗義
2152	惴	章	支合	寘	之睡
2153	詈	來	支開	寘	力智
2154	豉	常	支開	寘	是義
2155	積	精	支開	寘	子智
2156	賜	心	支開	寘	斯義
2157	爲	云	支合	寘	于僞
2158	䞈	見	支B合	寘B	詭僞
2159	帔	滂	支B開	寘B	披義
2160	賁	幫	支B開	寘B	彼義
2161	髲	並	支B開	寘B	平義
2162	累	來	支合	寘	良僞
2163	寄	見	支B開	寘B	居義
2164	臂	幫	支A開	寘A	卑義
2165	芰	羣	支B開	寘B	奇寄
2166	刺	清	支開	寘	七賜
2167	易	以	支開	寘	以豉
2168	議	疑	支B開	寘B	宜寄
2169	譬	滂	支A開	寘A	匹賜
2170	漬	從	支開	寘	疾智
2171	智	知	支開	寘	知義
2172	倚	影	支B開	寘B	於義
2173	縋	澄	支合	寘	馳僞
2174	吹	昌	支合	寘	尺僞
2175	戲	曉	支B開	寘B	香義
2176	企	溪	支A開	寘A	去智
2177	縊	影	支A開	寘A	於賜
2178	翅	書	支開	寘	施智
2179	屣	生	支開	寘	所寄
2180	觖	溪	支A合	寘A	窺瑞
2181	餧	影	支B合	寘B	於僞
2182	僞	疑	支B合	寘B	危睡
2183	毀	曉	支B合	寘B	況僞
2184	恚	影	支A合	寘A	於避
2185	睡	常	支合	寘	是僞
2186	馶	見	支A開	寘A	居企
2187	䄲	日	支合	寘	而瑞
2188	卶	昌	支開	寘	充豉
2189	䅗	心	支合	寘	思累
2190	娷	知	支合	寘	竹恚
2191	瓗	以	支合	寘	以睡
2192	諉	孃	支合	寘	女恚
2193	瞡	見	支A合	寘A	規恚
2194	𧙁	莊	支開	寘	爭義
2195	孈	曉	支A合	寘A	呼恚
2196	㞆	溪	支B開	寘B	卿義
2197	至	章	脂開	至	脂利
2198	位	云	脂合	至	于愧
2199	郿	明	脂B開	至B	明祕
2200	遂	邪	脂合	至	徐醉
2201	醉	精	脂合	至	將遂
2202	邃	心	脂合	至	雖遂
2203	類	來	脂合	至	力遂
2204	祕	幫	脂B開	至B	兵媚
2205	匱	羣	脂B合	至B	求位
2206	濞	滂	脂B開	至B	匹備
2207	備	並	脂B開	至B	平祕
2208	媿	見	脂B合	至B	俱位
2209	帥	生	脂合	至	所類
2210	喟	溪	脂B合	至B	丘愧
2211	豷	曉	脂B合	至B	許位
2212	嗜	常	脂開	至	常利
2213	利	來	脂開	至	力至
2214	膩	孃	脂開	至	女利
2215	屁	滂	脂A開	至A	匹寐
2216	劓	疑	脂B開	至B	魚器
2217	致	知	脂開	至	陟利
2218	棄	溪	脂A開	至A	詰利
2219	緻	澄	脂開	至	直利
2220	寐	明	脂A開	至A	彌二
2221	杘	徹	脂開	至	丑利
2222	冀	見	脂B開	至B	几利
2223	臮	羣	脂B開	至B	具冀
2224	悸	羣	脂A合	至A	其季
2225	翠	清	脂合	至	七醉
2226	二	日	脂開	至	而至
2227	恣	精	脂開	至	資四
2228	次	清	脂開	至	七四
2229	懿	影	脂B開	至B	乙兾
2230	四	心	脂開	至	息利
2231	器	溪	脂B開	至B	去冀
2232	季	見	脂A合	至A	居悸
2233	鼻	並	脂A開	至A	毗至
2234	䁤	曉	脂A合	至A	香季
2235	痹	幫	脂A開	至A	必至
2236	萃	從	脂合	至	秦醉
2237	地	定	脂開	至	徒四
2238	齂	曉	脂B開	至B	虚器
2239	肄	以	脂開	至	羊至
2240	示	船	脂開	至	神至
2241	自	從	脂開	至	疾二
2242	墜	澄	脂合	至	直類
2243	出	昌	脂合	至	尺類
2244	遺	以	脂合	至	以醉
2245	侐	曉	脂A合	至A	火季
2246	轛	知	脂合	至	追萃
2247	痓	昌	脂開	至	充自
2248	屍	書	脂開	至	矢利
2249	㿷	初	脂合	至	楚愧
2250	㽷	書	脂合	至	釋類
2251	志	章	之	志	職吏
2252	值	澄	之	志	直吏
2253	寺	邪	之	志	祥吏
2254	蛓	清	之	志	七吏
2255	笥	心	之	志	相吏
2256	試	書	之	志	式吏
2257	胾	莊	之	志	側吏
2258	吏	來	之	志	力置
2259	字	從	之	志	疾置
2260	眙	徹	之	志	丑吏
2261	餌	日	之	志	仍吏
2262	駛	生	之	志	踈吏
2263	廁	初	之	志	初吏
2264	異	以	之	志	羊吏
2265	置	知	之	志	陟吏
2266	侍	常	之	志	時吏
2267	事	崇	之	志	鉏吏
2268	忌	羣	之	志	渠記
2269	熾	昌	之	志	昌志
2270	意	影	之	志	於記
2271	記	見	之	志	居吏
2272	憙	曉	之	志	許記
2273	䰯	疑	之	志	魚記
2274	亟	溪	之	志	去吏
2275	未	明	微合	未	無沸
2276	貴	見	微合	未	居胃
2277	胃	云	微合	未	于貴
2278	魏	疑	微合	未	魚貴
2279	沸	幫	微合	未	方味
2280	費	滂	微合	未	芳未
2281	𥽂	溪	微合	未	丘畏
2282	尉	影	微合	未	於胃
2283	諱	曉	微合	未	許貴
2284	𥝋	並	微合	未	扶沸
2285	旣	見	微開	未	居豙
2286	毅	疑	微開	未	魚旣
2287	氣	溪	微開	未	去旣
2288	欷	曉	微開	未	許旣
2289	䤒	羣	微開	未	其旣
2290	衣	影	微開	未	於旣
2291	御	疑	魚	御	牛倨
2292	慮	來	魚	御	良倨
2293	據	見	魚	御	居御
2294	覰	清	魚	御	七慮
2295	㰦	溪	魚	御	丘倨
2296	署	常	魚	御	常恕
2297	恕	書	魚	御	商署
2298	著	知	魚	御	陟慮
2299	䬡	章	魚	御	章恕
2300	䟽	生	魚	御	所去
2301	飫	影	魚	御	依倨
2302	箸	澄	魚	御	遟倨
2303	遽	羣	魚	御	其據
2304	絮	心	魚	御	息據
2305	助	崇	魚	御	牀據
2306	怚	精	魚	御	將預
2307	詛	莊	魚	御	莊助
2308	洳	日	魚	御	人恕
2309	豫	以	魚	御	羊洳
2310	噓	曉	魚	御	許御
2311	女	孃	魚	御	尼據
2312	楚	初	魚	御	瘡據
2313	處	昌	魚	御	昌據
2314	絮	徹	魚	御	抽據
2315	𡲁	邪	魚	御	徐預
2316	遇	疑	虞	遇	牛具
2317	嫗	影	虞	遇	衣遇
2318	樹	常	虞	遇	常句
2319	住	澄	虞	遇	持遇
2320	附	並	虞	遇	符遇
2321	注	章	虞	遇	之戍
2322	屨	見	虞	遇	九遇
2323	昫	曉	虞	遇	香句
2324	戍	書	虞	遇	傷遇
2325	裕	以	虞	遇	羊戍
2326	孺	日	虞	遇	而遇
2327	赴	滂	虞	遇	芳遇
2328	務	明	虞	遇	亡遇
2329	緅	精	虞	遇	子句
2330	懼	羣	虞	遇	其遇
2331	芋	云	虞	遇	王遇
2332	埾	從	虞	遇	才句
2333	捒	生	虞	遇	色句
2334	付	幫	虞	遇	方遇
2335	娶	清	虞	遇	七句
2336	註	知	虞	遇	中句
2337	驅	溪	虞	遇	區遇
2338	菆	初	虞	遇	芻注
2339	𨳳	徹	虞	遇	丑注
2340	尠	心	虞	遇	思句
2341	屢	來	虞	遇	良遇
2342	暮	明	模	暮	莫故
2343	渡	定	模	暮	徒故
2344	路	來	模	暮	洛故
2345	妒	端	模	暮	當故
2346	菟	透	模	暮	湯故
2347	顧	見	模	暮	古暮
2348	誤	疑	模	暮	五故
2349	護	匣	模	暮	胡誤
2350	訴	心	模	暮	桑故
2351	祚	從	模	暮	昨誤
2352	笯	泥	模	暮	乃故
2353	布	幫	模	暮	博故
2354	汙	影	模	暮	烏路
2355	怖	滂	模	暮	普故
2356	厝	清	模	暮	倉故
2357	絝	溪	模	暮	苦故
2358	捕	並	模	暮	薄故
2359	謼	曉	模	暮	荒故
2360	作	精	模	暮	臧祚
2361	霽	精	齊開	霽	子計
2362	帝	端	齊開	霽	都計
2363	嚌	從	齊開	霽	在詣
2364	替	透	齊開	霽	他計
2365	第	定	齊開	霽	特計
2366	砌	清	齊開	霽	七計
2367	細	心	齊開	霽	蘇計
2368	詣	疑	齊開	霽	五計
2369	計	見	齊開	霽	古詣
2370	蒵	匣	齊開	霽	胡計
2371	契	溪	齊開	霽	苦計
2372	翳	影	齊開	霽	於計
2373	謎	明	齊開	霽	莫計
2374	閉	幫	齊開	霽	博計
2375	慧	匣	齊合	霽	胡桂
2376	桂	見	齊合	霽	古惠
2377	嘒	曉	齊合	霽	呼惠
2378	媲	滂	齊開	霽	匹詣
